id	pid	name	perms	component	menu_type	sort	is_show	is_delte
250	164	缁勫悎鏁版嵁璇︽儏	admin:system:group:data:info		A	8	1	0
174	165	琛ㄥ崟娣诲姞	admin:system:form:save		A	2	1	0
176	165	琛ㄥ崟淇敼	admin:system:form:update		A	4	1	0
258	166	鍩庡競璇︽儏	admin:system:city:info		A	0	1	0
259	166	淇敼鍩庡競	admin:system:city:update		A	0	1	0
310	166	鍩庡競鏍戝垪琛?admin:system:city:list:tree		A	0	1	0
393	166	淇敼鍩庡競鐘舵€?admin:system:city:update:status		A	0	1	0
357	167	鐗╂祦鍏徃	admin:express:all		A	0	1	0
370	167	缂栬緫蹇€掑叕鍙?admin:express:update		A	0	1	0
371	167	淇敼蹇€掑叕鍙哥姸鎬?admin:express:update:show		A	0	1	0
372	167	蹇€掑叕鍙歌鎯?admin:express:info		A	0	1	0
251	167	鍚屾鐗╂祦鍏徃	admin:express:sync		A	3	1	0
285	226	棣栭〉鏁版嵁	admin:statistics:home:index		A	0	1	0
286	226	鐢ㄦ埛鏇茬嚎鍥?admin:statistics:home:chart:user		A	0	1	0
287	226	鐢ㄦ埛璐拱缁熻	admin:statistics:home:chart:user:buy		A	0	1	0
288	226	30澶╄鍗曢噺瓒嬪娍	admin:statistics:home:chart:order		A	0	1	0
289	226	鍛ㄨ鍗曢噺瓒嬪娍	admin:statistics:home:chart:order:week		A	0	1	0
290	226	鏈堣鍗曢噺瓒嬪娍	admin:statistics:home:chart:order:month		A	0	1	0
291	226	骞磋鍗曢噺瓒嬪娍	admin:statistics:home:chart:order:year		A	0	1	0
327	226	缁忚惀鏁版嵁	admin:statistics:home:operating:data		A	0	1	0
337	269	鍏紬鍙锋ā鏉挎秷鎭悓姝?admin:wechat:whcbqhn:sync		A	0	1	0
359	269	鍏紬鍙锋ā鏉垮紑鍏?admin:system:notification:wechat:switch		A	0	1	0
360	269	灏忕▼搴忚闃呮ā鏉垮紑鍏?admin:system:notification:routine:switch		A	0	1	0
361	269	鍙戦€佺煭淇″紑鍏?admin:system:notification:sms:switch		A	0	1	0
362	269	閫氱煡璇︽儏	admin:system:notification:detail		A	0	1	0
366	269	灏忕▼搴忚闃呮秷鎭悓姝?admin:wechat:routine:sync		A	0	1	0
369	269	淇敼閫氱煡	admin:system:notification:update		A	0	1	0
488	280	淇敼鐧诲綍鐢ㄦ埛瀵嗙爜	admin:update:password		A	0	1	0
489	280	淇敼绠＄悊鍛樺悕绉?admin:update:name		A	0	1	0
281	280	鐧婚檰鐢ㄦ埛璇︽儏	admin:info	NULL	A	99999	1	0
282	280	閫€鍑虹櫥褰?admin:logout	NULL	A	99999	1	0
283	280	绠＄悊鍛樺彲璁块棶鐩綍	admin:login:menus	NULL	A	99999	1	0
295	294	鍒嗙被鍒楄〃	admin:category:list		A	0	1	0
296	294	鏂板鍒嗙被	admin:category:save		A	0	1	0
297	294	鍒犻櫎鍒嗙被	admin:category:delete		A	0	1	0
298	294	淇敼鍒嗙被	admin:category:update		A	0	1	0
299	294	鍒嗙被璇︽儏	admin:category:info		A	0	1	0
300	294	鍒嗙被tree鍒楄〃	admin:category:list:tree		A	0	1	0
301	294	鏍规嵁id闆嗗悎鑾峰彇鍒嗙被鍒楄〃	admin:category:list:ids		A	0	1	0
302	294	鏇存敼鍒嗙被鐘舵€?admin:category:update:status		A	0	1	0
323	344	琛ㄥ崟妯℃澘璇︽儏	admin:system:form:info		A	0	1	0
345	344	鏍规嵁key瀛樺偍	admin:system:config:saveuniq		A	0	1	0
347	344	鏍规嵁key鑾峰彇	admin:system:config:getuniq		A	0	1	0
387	344	璁㈠崟缁熻璇︽儏	admin:order:time		A	0	1	0
390	344	鏂板闄勪欢	admin:system:attachment:save		A	0	1	0
391	344	淇敼闄勪欢	admin:system:attachment:update		A	0	1	0
392	344	闄勪欢璇︽儏	admin:system:attachment:info		A	0	1	0
394	344	妫€娴嬭〃鍗昻ame鏄惁瀛樺湪	admin:system:config:check		A	0	1	0
395	344	鏍规嵁key鑾峰彇閰嶇疆	admin:system:config:get		A	0	1	0
396	344	鏇存柊閰嶇疆淇℃伅	admin:system:config:update		A	0	1	0
397	344	缁勫悎鏁版嵁璇︽儏	admin:system:group:info		A	0	1	0
402	344	鑾峰彇寰俊鍏紬鍙穓s閰嶇疆	admin:wechat:config		A	0	1	0
403	344	寰俊绱犳潗涓婁紶	admin:wechat:media:upload		A	0	1	0
406	344	鑾峰彇鎺堟潈淇℃伅	admin:copyright:get:info		A	0	1	0
407	344	鑾峰彇鏂囦欢瀛樺偍绫诲瀷	admin:system:config:upload:type		A	0	1	0
408	344	鑾峰彇绠＄悊绔痩ogo	admin:system:config:site:logo		A	0	1	1
409	344	鑾峰彇鑵捐鍦板浘key	admin:system:config:tx:map:key		A	0	1	0
410	344	鑾峰彇绉诲姩绔椤靛垪琛ㄦ牱寮?admin:system:config:home:page:list:style		A	0	1	0
411	344	鑾峰彇灏忕▼搴忎笅杞藉湴鍧€	admin:system:config:mini:download:url		A	0	1	0
412	344	淇濆瓨绉诲姩绔椤靛垪琛ㄦ牱寮?admin:system:config:home:page:list:style:save		A	0	1	0
414	344	鑾峰彇鎺堟潈鍦板潃	admin:system:config:auth:host:get		A	0	1	0
417	344	鑾峰彇涓婚鑹?admin:system:config:change:color:get		A	0	1	0
418	344	淇濆瓨涓婚鑹?admin:system:config:change:color:save		A	0	1	0
502	344	閫氳繃琛ㄥ崟鍚嶇О鏌ヨ璇︽儏	admin:system:form:name:info		A	0	1	0
419	420	涓€鍙烽€氬簲鐢ㄤ繚瀛?admin:pass:appsave		A	0	0	0
421	420	涓€鍙烽€氬簲鐢ㄨ幏鍙?admin:pass:appget		A	0	0	0
433	420	鍙栨秷鍟嗗瀵勪欢	admin:pass:shipment:cancel		A	0	0	0
434	420	鍟嗗瀵勪欢-蹇€掑垪琛?admin:pass:shipment:express		A	0	0	0
423	422	瀹氭椂浠诲姟		/maintain/schedule/list	C	0	1	0
424	422	瀹氭椂浠诲姟鏃ュ織		/maintain/schedule/logList	C	0	1	0
426	423	瀹氭椂浠诲姟鍒楄〃	admin:schedule:job:list		A	0	1	0
427	423	娣诲姞瀹氭椂浠诲姟	admin:schedule:job:add		A	0	1	0
428	423	瀹氭椂浠诲姟缂栬緫	admin:schedule:job:update		A	0	1	0
429	423	鏆傚仠瀹氭椂浠诲姟	admin:schedule:job:suspend		A	0	1	0
430	423	鍚姩瀹氭椂浠诲姟	admin:schedule:job:start		A	0	1	0
431	423	鍒犻櫎瀹氭椂浠诲姟	admin:schedule:job:delete		A	0	1	0
432	423	绔嬪嵆鎵ц瀹氭椂浠诲姟锛堜竴娆★級	admin:schedule:job:trig		A	0	1	0
425	424	瀹氭椂浠诲姟鏃ュ織鍒嗛〉鍒楄〃	admin:schedule:job:log:list		A	0	1	0
492	439	寮€灞忓箍鍛?	/design/advertisement	C	0	1	0
508	439	涓撻椤甸潰		/design/micro_theme	C	96	1	0
507	439	鎴戠殑涓婚		/design/my_theme	C	97	1	0
506	439	鍟嗗煄涓婚		/design/mall_theme	C	98	1	0
453	452	淇濆瓨鐢ㄦ埛娉ㄥ唽鍗忚	admin:agreement:user:save		A	0	1	0
454	452	鑾峰彇鐢ㄦ埛娉ㄥ唽鍗忚	admin:agreement:user:info		A	0	1	0
455	452	淇濆瓨鐢ㄦ埛闅愮鍗忚		admin:agreement:userprivacy:save	M	0	1	1
456	452	淇濆瓨鐢ㄦ埛闅愮鍗忚	admin:agreement:userprivacy:save		A	0	1	0
457	452	鑾峰彇鐢ㄦ埛闅愮鍗忚	admin:agreement:userprivacy:info		A	0	1	0
458	452	淇濆瓨鐢ㄦ埛娉ㄩ攢鍗忚	admin:agreement:useraccountcancel:save		A	0	1	0
459	452	鑾峰彇鐢ㄦ埛娉ㄩ攢鍗忚	admin:agreement:useraccountcancel:info		A	0	1	0
460	452	淇濆瓨鐢ㄦ埛娉ㄩ攢閲嶈鎻愮ず	admin:agreement:useraccountcancelnotice:save		A	0	1	0
461	452	鑾峰彇鐢ㄦ埛娉ㄩ攢澹版槑閲嶈鎻愮ず	admin:agreement:useraccountcancelnotice:info		A	0	1	0
462	452	鍏充簬鎴戜滑鍗忚淇濆瓨	admin:agreement:aboutus:save		A	0	1	0
463	452	鍏充簬鎴戜滑鍗忚璇︽儏	admin:agreement:aboutus:info		A	0	1	0
464	452	骞冲彴璧勮川璇佹槑淇濆瓨	admin:agreement:intelligent:save		A	0	1	0
465	452	骞冲彴璧勮川璇佹槑璇︽儏	admin:agreement:intelligent:info		A	0	1	0
466	452	浼樻儬鍒歌鍒欎繚瀛?admin:agreement:coupon:agreement:save		A	0	1	0
467	452	浼樻儬鍒歌鍒欒鎯?admin:agreement:coupon:agreement:info		A	0	1	0
477	476	鑾峰彇寰俊灏忕▼搴忓彂璐у紑鍏?admin:wechat:mini:shipping:switch:get		A	0	1	0
478	476	鏇存柊寰俊灏忕▼搴忓彂璐у紑鍏?admin:wechat:mini:shipping:switch:update		A	0	1	0
493	492	鑾峰彇寮€灞忓箍鍛婇厤缃?admin:page:layout:splash:ad:get		A	0	1	0
494	492	缂栬緫寮€灞忓箍鍛婇厤缃?admin:page:layout:splash:ad:save		A	0	1	0
496	495	淇濋殰鏈嶅姟鍒楄〃	admin:product:guarantee:list		A	0	1	0
497	495	鏂板淇濋殰鏈嶅姟	admin:product:guarantee:add		A	0	1	0
498	495	鍒犻櫎淇濋殰鏈嶅姟	admin:product:guarantee:delete		A	0	1	0
499	495	淇敼淇濋殰鏈嶅姟	admin:product:guarantee:update		A	0	1	0
500	495	淇敼淇濋殰鏈嶅姟鏄剧ず鐘舵€?admin:product:guarantee:show:status		A	0	1	0
531	507	鍒嗛〉鍒楄〃	admin:theme:list		A	0	1	0
532	507	鍒犻櫎	admin:theme:delete		A	0	1	0
533	507	淇濆瓨鏍囬淇℃伅	admin:theme:save:title		A	0	1	0
534	507	淇濆瓨涓婚	admin:theme:save:theme		A	0	1	0
535	507	淇濆瓨涓婚鍥剧墖	admin:theme:save:image		A	0	1	0
536	507	浣跨敤涓婚	admin:theme:use		A	0	1	0
537	507	浣跨敤涓婚鏁版嵁	admin:theme:use:data		A	0	1	0
538	507	杩樺師涓婚	admin:theme:restore		A	0	1	0
539	507	姝ｅ湪浣跨敤鐨勪富棰?admin:theme:using		A	0	1	0
540	507	璇︽儏	admin:theme:info		A	0	1	0
541	507	鐗堟湰鍙?admin:theme:version		A	0	1	0
542	507	瀵煎嚭涓婚	admin:theme:export		A	0	1	0
543	507	瀵煎叆涓婚	admin:theme:import		A	0	1	0
544	507	鏂囨湰瀛楁	admin:pagediy:info		A	0	1	0
545	507	浜у搧鍒嗙被	admin:theme:info		A	0	1	0
546	507	鏂囩珷鍒嗙被	admin:theme:info		A	0	1	0
547	507	鏂囩珷鍒楄〃	admin:theme:info		A	0	1	0
548	507	鍟嗗搧鍒楄〃	admin:theme:info		A	0	1	0
554	549	鍥㈤槦绛夌骇娣诲姞	admin:system:team:level:save		A	1	1	0
555	549	鍥㈤槦绛夌骇淇敼	admin:system:team:level:update		A	2	1	0
556	549	鍥㈤槦绛夌骇鍒犻櫎	admin:system:team:level:delete		A	3	1	0
557	549	鍥㈤槦绛夌骇鍚敤/绂佺敤	admin:system:team:level:use		A	4	1	0
569	567	鍟嗗搧涓庡簱瀛?admin:stock:product:list	/stock/product	C	2	1	0
552	633	鍥㈤槦鍙樻洿璁板綍	admin:system:team:level:record:list	/distribution/teamRecord	C	7	1	0
549	633	鍥㈤槦绛夌骇	admin:system:team:level:list	/distribution/teamGrade	C	90	1	0
550	633	鍥㈤槦绛夌骇閰嶇疆	admin:system:team:level:list	/distribution/teamLevelConfig	C	100	1	0
551	633	鍥㈤槦鍏宠仈鐢ㄦ埛	admin:system:team:level:user:list	/distribution/teamUser	C	110	1	0
636	635	绠＄悊鍛樼櫥褰曟棩蹇?admin:log:login:list	/operation/logManager/adminLoginLog	C	1	1	0
638	635	鐧诲綍鏃ュ織璇︽儏	admin:log:login:info		A	1	1	0
637	635	绠＄悊鍛樻搷浣滄棩蹇?admin:log:sensitive:list	/operation/logManager/adminOperateLog	C	2	1	0
639	635	鍒犻櫎鐧诲綍鏃ュ織	admin:log:login:delete		A	2	1	0
640	635	鍒犻櫎鎿嶄綔鏃ュ織	admin:log:sensitive:delete		A	3	1	0
644	641	浠ｇ悊绠＄悊	admin:agent:list	/daili/agentList	C	1	1	0
643	641	浠ｇ悊濂栧姳鏄庣粏	admin:agent:reward:list	/daili/agentReward	C	2	1	0
642	641	浠ｇ悊璁剧疆	admin:agent:setting:list	/daili/agentSetting	C	3	1	0
645	642	淇濆瓨璁剧疆	admin:agent:setting:save		A	1	0	0
649	644	娣诲姞浠ｇ悊	admin:agent:save		A	1	0	0
648	644	淇敼浠ｇ悊	admin:agent:update		A	2	0	0
647	644	瀹℃牳浠ｇ悊	admin:agent:audit		A	3	0	0
646	644	鍒犻櫎浠ｇ悊	admin:agent:delete		A	4	0	0
660	652	璁㈣揣浠ｇ悊	admin:stock:agent:list	/stock/agent	C	1	1	0
659	652	鍟嗗搧涓庡簱瀛?admin:stock:product:list	/stock/product	C	2	1	0
658	652	璁㈣揣璁㈠崟	admin:stock:order:list	/stock/order	C	3	1	0
657	652	鎹㈣揣绠＄悊	admin:stock:exchange:list	/stock/exchange	C	4	1	0
656	652	濂栭噾鏄庣粏	admin:stock:reward:list	/stock/reward	C	5	1	0
655	652	鎻愮幇绠＄悊	admin:stock:withdraw:list	/stock/withdraw	C	6	1	0
654	652	濂栧姳瑙勫垯	admin:stock:setting:list	/stock/setting	C	7	1	0
653	652	鏁版嵁鎶ヨ〃	admin:stock:report:list	/stock/report	C	8	1	0
668	653	瀵煎嚭鎶ヨ〃	admin:stock:report:export		A	1	0	0
669	654	淇濆瓨瑙勫垯	admin:stock:setting:save		A	1	0	0
670	655	鎻愮幇瀹℃牳	admin:stock:withdraw:audit		A	1	0	0
673	657	鎹㈣揣瀹℃牳	admin:stock:exchange:audit		A	1	0	0
672	657	鎹㈣揣鍏ュ簱	admin:stock:exchange:back		A	2	0	0
671	657	鎹㈣揣鍙戣揣	admin:stock:exchange:send		A	3	0	0
676	658	瀹℃牳璁㈠崟	admin:stock:order:audit		A	1	0	0
675	658	纭鏀舵	admin:stock:order:pay		A	2	0	0
674	658	璁㈠崟鍙戣揣	admin:stock:order:send		A	3	0	0
678	659	璁剧疆鎷胯揣浠?admin:stock:price:save		A	1	0	0
677	659	璋冩暣搴撳瓨	admin:stock:log:adjust		A	2	0	0
681	660	鏂板浠ｇ悊	admin:stock:agent:save		A	1	0	0
680	660	淇敼浠ｇ悊	admin:stock:agent:update		A	2	0	0
679	660	鍒犻櫎浠ｇ悊	admin:stock:agent:delete		A	3	0	0

